Species_Element_ID,New Code,Present,Scientific Name,Common Name,CC,CW,GRank,COSEWIC,NRANK,SARO,S_RANK,CZ,CZRESTR,ES,CK,LB,MD,EL,OX,HN,BR,NG,HM,7E4,Type,Flowering Season,NatStatus,Invasive,Family,Supplemental CC,Supplemental CW,CW Override,Reason for Override/Suppl. CW Rationalization,Tracked,CCVI,CCVI Confidence,Tallgrass
36008,IRISPRI,,Iris prismatica,Slender Blue Flag,,-5,G4G5,,N1,,SE1,,,,,,,,,,,,,,FO,,I,,Iridaceae,0,-5,,,N,,,
36034,IRISPUM,,Iris pumila,Dwarf Iris,,5,GNR,,NNA,,SEH,,,,,,,,,,,,,,FO,,I,,Iridaceae,0,5,,,N,,,
36012,IRISSIB,,Iris sibirica,Siberian Iris,,5,GNR,,NNA,,SE1,IR,,IH,,,,,,,,,,IR,FO,,I,,Iridaceae,0,5,,,N,,,
36014,IRISVER,,Iris versicolor,Harlequin Blue Flag,5,-5,G5,,N5,,S5,C,,,X,R,X,X,X,C,C,C,C,U,FO,Sum,N,,Iridaceae,5,-5,,,N,,,
36016,IRISVIR,,Iris virginica,Southern Blue Flag,5,-5,G5,,N5,,S5,U,cz,C,X,X,U,X,,U,,X,R,R,FO,Sum,N,,Iridaceae,5,-5,,,N,,,
36018,IRISVIS,,Iris virginica var. shrevei,Shreve's Iris,5,-5,G5T5,,N5,,S5,U,cz,C,X,X,U,X,,U,,X,R,R,FO,,N,,Iridaceae,5,-5,,,N,,,
36002,IRISX G,,Iris x germanica,(Iris pallida X Iris variegata),,5,GNR,,NNA,,SNA,hyb,,,,,hyb,,,,hyb,,hyb,hyb,FO,,I,,Iridaceae,0,5,,,N,,,
36032,IRISX R,,Iris x robusta,(Iris versicolor X Iris virginica var. shrevei),,-5,GNA,,NNA,,SNA,,,,,,,,,,,,,,FO,,N,,Iridaceae,,-5,,,N,,,
73194,ISATTIN,,Isatis tinctoria,Dyer's Woad,,,GNR,,NNA,,SE1,IR,,,,,,,,,,,,IR,FO,,I,,Brassicaceae,0,,,,N,,,
4002,ISOEECH,,Isoetes echinospora,Spiny-spored Quillwort,7,-5,G5,,N5,,S5,H,,,,,?,,,,,H,,,FE,,N,,Isoetaceae,7,-5,,,N,,,
4004,ISOEENG,,Isoetes engelmannii,Engelmann's Quillwort,10,-5,G4,END,N1,END,S1,,,,,,,,,,,,,,FE,,N,,Isoetaceae,10,-5,,,Y,LV,Low,
17088,ISOELAC,,Isoetes lacustris,Lake Quillwort,9,-5,G5,,NNR,,S4S5,,,,,,,,,,,,,,FE,,N,,Isoetaceae,9,-5,,,N,,,
1257424,ISOESEP,,Isoetes septentrionalis,Northern Quillwort,7,-5,GNR,,N3,,S3,,,,,,,,,,,,,,FE,,N,,Isoetaceae,7,-5,,,Y,,,
1297720,ISOETUC,,Isoetes tuckermanii,Tuckerman's Quillwort,9,-5,G4G5,,N4N5,,S2S3,,,,,,,,,,,,,,FE,,N,,Isoetaceae,9,-5,,,Y,,,
4016,ISOETUT,,Isoetes tuckermanii ssp. tuckermanii,Tuckerman's Quillwort,9,-5,G--T4T5,,N4N5,,S2S3,,,,,,,,,,,,,,FE,,N,,Isoetaceae,9,-5,,,Y,LV,VH,
4000,ISOEX E,,Isoetes x eatonii,(Isoetes echinospora X Isoetes engelmannii),,-5,GNA,,NNA,,SNA,,,,,,,,,,,,,,FE,,N,,Isoetaceae,0,-5,,,N,,,
1010638,ISOEX C,,Isoetes x echtuckerii,(Isoetes echinospora X Isoetes tuckermanii),,-5,GNA,,NNA,,SNA,,,,,,,,,,,,,,FE,,N,,Isoetaceae,0,-5,,,N,,,
4022,ISOEX H,,Isoetes x harveyi,(Isoetes lacustris X Isoetes tuckermanii),,-5,GNA,,NNA,,SNA,,,,,,,,,,,,,,FE,,N,,Isoetaceae,0,-5,,,N,,,
4020,ISOEX I,,Isoetes x hickeyi,(Isoetes echinospora X Isoetes lacustris),,-5,GNA,,NNA,,SNA,,,,,,,,,,,,,,FE,,N,,Isoetaceae,0,-5,,,N,,,
4018,ISOEX D,,Isoetes x robusta,(Isoetes echinospora X Isoetes septentrionalis),,-5,GNA,,NNA,,SNA,,,,,,,,,,,,,,FE,,N,,Isoetaceae,0,-5,,,N,,,
53002,ISOTMAC,,Isotrema macrophyllum,Dutchman's-pipe,,5,G5,,NNA,,SE1,,,,,,,,,,,,,,VI,Sum,I,,Aristolochiaceae,0,5,,,N,,,
39054,ISOTMED,,Isotria medeoloides,Small Whorled Pogonia,10,3,G2?,END,N1,END,S1,R,CZ,,,,,R,,R,,,,,FO,,N,,Orchidaceae,10,3,,,Y,HV,VH,
39056,ISOTVER,,Isotria verticillata,Large Whorled Pogonia,10,0,G5,END,NH,END,SH,H,CZ,,,,H,,H,H,,,,,FO,,N,,Orchidaceae,10,0,,,Y,,,
168684,JACOVUL,,Jacobaea vulgaris,Tansy Ragwort,,5,GNR,,NNA,,SE1,IR,,,,,,,,,,IH,IR,,FO,,I,,Asteraceae,0,5,,,N,,,
65008,JEFFDIP,,Jeffersonia diphylla,Twinleaf,10,3,G5,,N4,,S4,R,cz,H,,R,R,R,,R,R,R,U,R,FO,Spr,N,,Berberidaceae,10,3,,,N,,,
44012,JUGLCIN,,Juglans cinerea,Butternut,6,3,G3,END,N2,END,S2?,U,,C,X,X,X,U,X,C,C,U,C,U,TR,,N,,Juglandaceae,6,3,,,Y,MV,VH,
44014,JUGLNIG,,Juglans nigra,Black Walnut,5,3,G5,,N4?,,S4?,C,,C,X,X,X,C,X,C,C,C,C,C,TR,,N,,Juglandaceae,5,3,,,N,,,
44016,JUGLREG,,Juglans regia,English Walnut,,5,GNR,,NNA,,SE1,,,,,,,,,,,,,,TR,,I,,Juglandaceae,0,5,,,N,,,
1256896,JUGLX B,,Juglans x bixbyi,(Juglans ailantifolia X Juglans cinerea),,,GNA,,NNA,,SNA,hyb,,,,,,,,,,,,hyb,TR,,I,,Juglandaceae,0,,,,N,,,
31000,JUNCACU,,Juncus acuminatus,Sharp-fruited Rush,6,-5,G5,,N5,,S3,R,cz,R,,R,R,R,,U,R,R,R,H,RU,,N,,Juncaceae,6,-5,,,Y,,,Y
31002,JUNCALP,,Juncus alpinoarticulatus,Alpine Rush,5,-5,G5,,N5,,S5,R,,R,R,X,R,R,,C,C,R,R,R,RU,,N,,Juncaceae,5,-5,,,N,,,
1264192,JUNCALA,,Juncus alpinoarticulatus ssp. americanus,Alpine Rush,5,-5,G5T5,,N5,,S5,R,,R,R,X,R,R,,C,C,R,R,R,RU,,N,,Juncaceae,5,-5,,,N,,,
31066,JUNCANT,,Juncus anthelatus,Greater Poverty Rush,3,-3,GNR,,N1,,S1,R,cz,R,,,,,,,,,,,RU,,N,,Juncaceae,3,-3,,,Y,,,Y
17093,JUNCARC,,Juncus arcticus,Arctic Rush,,-5,G5,,NNR,,S3,,,,,,,,,,,,,,RU,,N,,Juncaceae,,-5,,,Y,,,
1009406,JUNCARA,,Juncus arcticus ssp. arcticus,Arctic Rush,,-5,G5T3T5,,N3,,S3,,,,,,,,,,,,,,RU,,N,,Juncaceae,,-5,,,Y,,,
31008,JUNCART,,Juncus articulatus,Jointed Rush,5,-5,G5,,N5,,S5,U,,R,X,X,R,R,X,U,X,U,C,C,RU,,N,,Juncaceae,5,-5,,,N,,,
1257070,JUNCARR,,Juncus articulatus ssp. articulatus,Jointed Rush,5,-5,G5TNR,,N5,,S5,U,,R,X,X,R,R,X,U,X,U,C,C,RU,,N,,Juncaceae,5,-5,,,N,,,
31010,JUNCBAL,,Juncus balticus,Baltic Rush,5,-5,G5,,N5,,S5,U,,R,X,X,U,U,X,U,C,U,R,R,RU,,N,,Juncaceae,5,-5,,,N,,,
1005017,JUNCBAI,,Juncus balticus ssp. littoralis,Shoreline Rush,5,-5,G5T5,,N5,,S5,U,,R,X,X,U,U,X,U,C,U,R,R,RU,,N,,Juncaceae,5,-5,,,N,,,
31012,JUNCBIF,,Juncus biflorus,Two-flowered Rush,10,-3,G5,,N1,,S1,R,CZ,R,,,,,,R,,,,,RU,,N,,Juncaceae,10,-3,,,Y,,,Y
31014,JUNCBRA,,Juncus brachycarpus,Short-fruited Rush,10,-3,G4G5,,N1,,S1,R,CZ,R,,,,,,,,,,,RU,,N,,Juncaceae,10,-3,,,Y,,,Y
31016,JUNCBRC,,Juncus brachycephalus,Short-headed Rush,7,-5,G5,,N4N5,,S4S5,R,,R,X,X,R,R,X,U,X,R,,R,RU,,N,,Juncaceae,7,-5,,,N,,,
31018,JUNCBRE,,Juncus brevicaudatus,Short-tailed Rush,6,-5,G5,,N5,,S5,R,,,,R,,R,,R,,,,,RU,,N,,Juncaceae,6,-5,,,N,,,
31020,JUNCBUF,,Juncus bufonius,Toad Rush,1,-3,G5,,N5,,S5,C,,R,X,R,U,U,X,C,,U,C,R,RU,,N,,Juncaceae,1,-3,,,N,,,
31022,JUNCCAN,,Juncus canadensis,Canada Rush,6,-5,G5,,N5,,S5,R,,R,R,R,X,R,X,U,R,R,R,,RU,,N,,Juncaceae,6,-5,,,N,,,
31098,JUNCCAS,,Juncus castaneus,Chestnut Rush,,-3,G5,,N5,,S3,,,,,,,,,,,,,,RU,,N,,Juncaceae,,-3,,,Y,,,
1009587,JUNCCAC,,Juncus castaneus ssp. castaneus,Chestnut Rush,,-3,G5T5,,N5,,S3,,,,,,,,,,,,,,RU,,N,,Juncaceae,,-3,,,Y,,,
31024,JUNCCOM,,Juncus compressus,Compressed Rush,,-3,G5,,NNA,,SE5,IR,,IR,IR,IX,IR,IR,IX,IR,,IR,IX,IR,RU,,I,,Juncaceae,0,-3,,,N,,,
1256760,JUNCCON,,Juncus conglomeratus,Compact Rush,,-3,G5?,,N5,,SE1?,,,,,,,,,,,,,,RU,,I,,Juncaceae,0,-3,,,N,,,
31026,JUNCDUD,,Juncus dudleyi,Dudley's Rush,1,-3,G5,,N5,,S5,C,,C,X,X,C,C,X,C,C,C,C,C,RU,,N,,Juncaceae,1,-3,,,N,,,
31028,JUNCEFF,,Juncus effusus,Soft Rush,4,-5,G5,,N5,,S5,,,,,,,,,,,,,,RU,Sum,N,,Juncaceae,4,-5,,,N,,,
1256815,JUNCEFE,,Juncus effusus ssp. effusus,Soft Rush,,-5,G5T5?,,NNA,,SE1?,,,,,,,,,,,,,,RU,Sum,I,,Juncaceae,0,-5,,,N,,,
31032,JUNCEFS,,Juncus effusus ssp. solutus,Soft Rush,4,-5,G5T5,,N5,,S5?,C,,C,,R,X,C,X,R,C,C,C,C,RU,Sum,N,,Juncaceae,4,-5,,,N,,,
1007345,JUNCENS,,Juncus ensifolius,Dagger-leaved Rush,,-3,G5,,NNR,,SH,,,,,,,,,,,,,,RU,,N,,Juncaceae,,-3,,,Y,,,
31036,JUNCFIL,,Juncus filiformis,Thread Rush,8,-3,G5,,N5,,S5?,,,,,,,,,,,,,,RU,,N,,Juncaceae,8,-3,,,N,,,
31038,JUNCGER,,Juncus gerardi,Blackgrass Rush,,-5,G5,,N5,,SE3,IR,,IR,IX,IX,IR,IR,,,,IR,IX,IR,RU,,I,,Juncaceae,0,-5,,,N,,,
1010641,JUNCGEG,,Juncus gerardi ssp. gerardi,Blackgrass Rush,,-5,G5TNR,,N5,,SE3,IR,,IR,IX,IX,IR,IR,,,,IR,IX,IR,RU,,I,,Juncaceae,0,-5,,,N,,,
31040,JUNCGRE,,Juncus greenei,Greene's Rush,9,0,G5,,N3,,S3,R,cz,R,,R,,,,R,,,,,RU,,N,,Juncaceae,9,0,,,Y,,,Y
31042,JUNCINF,,Juncus inflexus,Incurved Rush,,-3,G5,,NNA,,SE1,IR,,,,,,,,,,,IR,,RU,,I,,Juncaceae,0,-3,,,N,,,
1010374,JUNCINI,,Juncus inflexus ssp. inflexus,Incurved Rush,,-3,G5TNR,,NNA,,SE1,IR,,,,,,,,,,,IR,,RU,,I,,Juncaceae,0,-3,,,N,,,
31044,JUNCINT,,Juncus interior,Inland Rush,8,3,G4,,N4N5,,S4,R,,R,,R,,R,,,,,,,RU,,N,,Juncaceae,8,3,,,N,,,
31048,JUNCLON,,Juncus longistylis,Long-styled Rush,,-3,G5,,N5,,S3,IR,,IH,IR,,,,,,,,,,RU,,N,,Juncaceae,,-3,,,Y,,,
31050,JUNCMAR,,Juncus marginatus,Grass-leaved Rush,9,-3,G5,,N3N4,,S3,R,CZ,R,,,R,R,,U,,R,,,RU,,N,,Juncaceae,9,-3,,,Y,,,Y
31054,JUNCMIL,,Juncus militaris,Bayonet Rush,10,-5,G5,,N5,,S4,,,,,,,,,,,,,,RU,,N,,Juncaceae,10,-5,,,N,,,
31056,JUNCNOD,,Juncus nodosus,Knotted Rush,5,-5,G5,,N5,,S5,U,,U,X,X,X,U,X,U,C,R,R,R,RU,,N,,Juncaceae,5,-5,,,N,,,
31058,JUNCPEL,,Juncus pelocarpus,Brown-fruited Rush,8,-5,G5,,N5,,S5,R,,,,H,R,,,,,,,,RU,,N,,Juncaceae,8,-5,,,N,,,
31030,JUNCPYL,,Juncus pylaei,Pylae's Soft Rush,4,-5,G5?,,N5?,,S5?,C,,X,,R,X,X,X,C,C,X,C,R,RU,,N,,Juncaceae,4,-5,,,N,,,
1009756,JUNCRAN,,Juncus ranarius,Frog Rush,,-3,G5,,NU,,SU,,,,,,,,,,,,,,RU,,N,,Juncaceae,,-3,,,N,,,
31060,JUNCSEC,,Juncus secundus,One-sided Rush,9,3,G5?,,N3,,S3,R,,R,,,,,,,,,,,RU,,N,,Juncaceae,9,3,override,Suppl. CW value matches more closely with values from US Wetland Plant List,Y,,,
31112,JUNCSTY,,Juncus stygius,Moor Rush,10,-5,G5,,N5,,S4,,,,,,,,,,,,,,RU,,N,,Juncaceae,10,-5,,,N,,,
31114,JUNCSTA,,Juncus stygius ssp. americanus,American Moor Rush,10,-5,G5T5,,N5,,S4,,,,,,,,,,,,,,RU,,N,,Juncaceae,10,-5,,,N,,,
31062,JUNCSUB,,Juncus subtilis,Creeping Rush,9,-5,G5?,,N5?,,S3,,,,,,,,,,,,,,RU,,N,,Juncaceae,9,-5,,,Y,,,
31064,JUNCTEN,,Juncus tenuis,Path Rush,0,0,G5,,N5,,S5,C,,C,X,X,X,C,X,C,C,C,C,C,RU,Sum,N,,Juncaceae,0,0,,,N,,,
31068,JUNCTOR,,Juncus torreyi,Torrey's Rush,3,-3,G5,,N5,,S5,C,,C,X,X,U,U,X,U,U,U,C,U,RU,Sum,N,,Juncaceae,3,-3,,,N,,,
31118,JUNCTRI,,Juncus triglumis,Three-flowered Rush,,-3,G5,,N5,,S4,,,,,,,,,,,,,,RU,,N,,Juncaceae,0,-3,,,N,,,
31120,JUNCTRA,,Juncus triglumis ssp. albescens,Northern White Rush,,-3,G--T5,,N5,,S4,,,,,,,,,,,,,,RU,,N,,Juncaceae,0,-3,,,N,,,
31070,JUNCVAS,,Juncus vaseyi,Vasey's Rush,9,-3,G5,,N4N5,,S3,R,,,,R,,,,,,,,,RU,,N,,Juncaceae,9,-3,,,Y,,,
31116,JUNCX G,,Juncus x gracilescens,(Juncus alpinoarticulatus X Juncus brevicaudatus),,,GNA,,NNA,,SNA,,,,,,,,,,,,,,RU,,N,,Juncaceae,,,,,N,,,
1010644,JUNCX L,,Juncus x lemieuxii,(Juncus articulatus X Juncus canadensis),,,GNA,,NNA,,SNA,,,,,,,,,,,,,,RU,,N,,Juncaceae,0,,,,N,,,
31072,JUNCX N,,Juncus x nodosiformis,(Juncus alpinoarticulatus X Juncus nodosus),,,GNA,,NNA,,SNA,hyb,,hyb,hyb,,hyb,hyb,,,,,,,RU,,N,,Juncaceae,,,,,N,,,
13500,JUNICOM,,Juniperus communis,Common Juniper,4,3,G5,,N5,,S5,R,,R,X,R,R,R,,U,,R,R,R,SH,,N,,Cupressaceae,4,3,,,N,,,
1257257,JUNICOC,,Juniperus communis var. communis,Common Juniper,,3,G5TNR,,NNA,,SE1,,,,,,,,,,,,,,SH,,I,,Cupressaceae,0,3,,,N,,,
13502,JUNICOD,,Juniperus communis var. depressa,Depressed Juniper,4,3,G5T5,,N5,,S5,,,,,,,,,,,,,,SH,,N,,Cupressaceae,4,3,,,N,,,
13504,JUNIHOR,,Juniperus horizontalis,Creeping Juniper,10,3,G5,,N5,,S5,R,,,,R,R,,,,,,,,SH,,N,,Cupressaceae,10,3,,,N,,,
13506,JUNIVIR,,Juniperus virginiana,Eastern Red Cedar,4,3,G5,,N5,,S5,C,,C,X,X,X,U,X,C,C,C,C,U,TR,,N,,Cupressaceae,4,3,,,N,,,
13510,JUNIVIV,,Juniperus virginiana var. virginiana,Eastern Red Cedar,4,3,G5T5,,N5,,S5,C,,C,X,X,X,U,X,C,C,C,C,U,TR,,N,,Cupressaceae,4,3,,,N,,,
158000,JUSTAME,,Justicia americana,American Water-willow,9,-5,G5,THR,N2N3,THR,S2,R,cz,R,R,,,R,,R,,R,,,FO,,N,,Acanthaceae,9,-5,,,Y,LV,Mod,
133024,KALMANG,,Kalmia angustifolia,Sheep Laurel,9,0,G5,,N5,,S5,R,,,,,,,,,,R,,,SH,,N,,Ericaceae,9,0,,,N,,,
1010377,KALMANA,,Kalmia angustifolia var. angustifolia,Sheep Laurel,9,0,G5T5,,N5,,S5,R,,,,,,,,,,R,,,SH,,N,,Ericaceae,9,0,,,N,,,
133028,KALMMIC,,Kalmia microphylla,Western Bog Laurel,,-5,G5,,N5,,S2?,,,,,,,,,,,,,,SH,,N,,Ericaceae,,-5,,,Y,,,
1010380,KALMMIM,,Kalmia microphylla var. microphylla,Western Alpine Laurel,,-5,G5T5,,N4N5,,S2?,,,,,,,,,,,,,,SH,,N,,Ericaceae,,-5,,,Y,,,
133030,KALMPOL,,Kalmia polifolia,Pale Bog Laurel,10,-5,G5,,N5,,S5,R,,,,H,R,,,,,R,R,H,SH,,N,,Ericaceae,10,-5,,,N,,,
1005238,KALMPRO,,Kalmia procumbens,Alpine Azalea,,-3,G5,,N5,,S1,,,,,,,,,,,,,,SH,,N,,Ericaceae,,-3,,,Y,,,
1007442,KALOSEP,,Kalopanax septemlobus,Castor Aralia,,5,GNR,,NNA,,SE1,IR,,,,,,,,IR,,,,,SH,,I,,Araliaceae,0,5,,,N,,,
82192,KERRJAP,,Kerria japonica,Japanese-rose,,5,G5,,NNA,,SE1,IR,,,,,IR,,,,,,,IR,SH,,I,,Rosaceae,0,5,,,N,,,
153070,KICKELA,,Kickxia elatine,Sharp-leaved Cancerwort,,0,GNR,,NNA,,SE1,IR,,,,,IR,,,,,,IR,IR,FO,Sum-Aut,I,,Scrophulariaceae,0,0,,,N,,,
153072,KICKSPU,,Kickxia spuria,Round-leaved Cancerwort,,,GNR,,NNA,,SE1,IR,,,,,,,,,,,IR,IR,FO,Sum-Aut,I,,Scrophulariaceae,0,,,,N,,,
165008,KNAUARV,,Knautia arvensis,Field Scabious,,5,GNR,,NNA,,SE1,IR,,,,,,,IR,,,,,IR,FO,,I,,Dipsacaceae,0,5,,,N,,,
22386,KOELMAC,,Koeleria macrantha,Prairie Junegrass,10,5,G5,,N5,,S4,R,cz,H,,R,H,,,R,,,,,GR,,N,,Poaceae,10,5,,,N,,,Y
22626,TRISSPI,,Koeleria spicata,Spike Trisetum,10,0,G5,,N5,,S4,,,,,,,,,,,,,,GR,,N,,Poaceae,10,0,,,N,,,
54002,KOENISL,,Koenigia islandica,Iceland Purslane,,-5,G4,,N4,,SH,,,,,,,,,,,,,,FO,,N,,Polygonaceae,,-5,,,Y,,,
1009774,ACONX F,,Koenigia x fennica,(Koenigia alpina X Koenigia weyrichii),,,GNA,,NNA,,SNA,,,,,,,,,,,,,,FO,,I,,Polygonaceae,0,,,,N,,,
162002,KOLKAMA,,Kolkwitzia amabilis,Beautybush,,5,GNR,,NNA,,SE1,IR,,,,,,,,IR,IR,,,,FO,,I,,Caprifoliaceae,0,5,,,N,,,
168556,KRIGBIF,,Krigia biflora,Two-flowered Dwarf-dandelion,10,3,G5,,N2N3,,S2,R,CZ,U,,R,,,,,,,,,FO,,N,,Asteraceae,10,3,,,Y,,,Y
194339,KRIGVIR,,Krigia virginica,Virginia Dwarf-dandelion,10,5,G5,,N1,,S1,R,CZ,,,R,,,,,,,,,FO,,N,,Asteraceae,10,5,,,Y,,,
83264,LABLPUR,,Lablab purpureus,Hyacinth-bean,,,GNR,,NNA,,SEH,,,,,,,,,,,,,,VI,,I,,Fabaceae,0,,,,N,,,
168558,LACTBIE,,Lactuca biennis,Tall Blue Lettuce,6,0,G5,,N5,,S5,U,,R,X,X,X,X,X,U,X,U,U,R,FO,Aut,N,,Asteraceae,6,0,,,N,,,
168560,LACTCAN,,Lactuca canadensis,Canada Lettuce,3,3,G5,,N5,,S5,U,,X,X,X,X,X,X,C,R,U,C,U,FO,,N,,Asteraceae,3,3,,,N,,,
168562,LACTFLO,,Lactuca floridana,Woodland Lettuce,6,3,G5,,N1N2,,S1S2,R,CZ,R,,,,,,,,,,,FO,,N,,Asteraceae,6,3,,,Y,,,
168566,LACTHIR,,Lactuca hirsuta,Hairy Lettuce,7,5,G5?,,N4,,S4,R,,H,,R,,,,R,R,,,,FO,,N,,Asteraceae,7,5,,,N,,,Y
168568,LACTLUD,,Lactuca ludoviciana,Western Lettuce,,5,G4G5,,NU,,SEH,,,,,,,,,,,,,,FO,,I,,Asteraceae,0,5,,,N,,,
168570,LACTSAL,,Lactuca saligna,Willow-leaved Lettuce,,3,GNR,,NNA,,SE2,IR,,IR,,IH,,,,,,IR,,IX,FO,,I,,Asteraceae,0,3,,,N,,,
168572,LACTSAT,,Lactuca sativa,Garden Lettuce,,5,GNR,,NNA,,SE1,,,,,,,,,,,,,,FO,,I,,Asteraceae,0,5,,,N,,,
168574,LACTSER,,Lactuca serriola,Prickly Lettuce,,3,GNR,,NNA,,SE5,IC,,IC,IX,IX,IX,IX,IX,IC,IX,IC,IX,IC,FO,,I,,Asteraceae,0,3,,,N,,,
1004728,LAMIGAL,,Lamiastrum galeobdolon,Yellow Archangel,,5,GNR,,NNA,,SE1,IR,,,,,,,,IR,,,,IR,FO,Spr,I,,Lamiaceae,0,5,,,N,,,
151048,LAMIALB,,Lamium album,White Dead-nettle,,5,G5,,NNA,,SEH,IH,,,,,,,,,,,IH,,FO,,I,,Lamiaceae,0,5,,,N,,,
151050,LAMIAMP,,Lamium amplexicaule,Common Dead-nettle,,5,GNR,,NNA,,SE3,IR,,IR,IX,IX,IR,IR,IX,IR,,IR,IX,IR,FO,,I,,Lamiaceae,0,5,,,N,,,
1257839,LAMIHYB,,Lamium hybridum,Cut-leaved Purple Dead-nettle,,5,GNR,,NNA,,SEH,,,,,,,,,,,,,,FO,,I,,Lamiaceae,0,5,,,N,,,
151052,LAMIMAC,,Lamium maculatum,Spotted Dead-nettle,,5,GNR,,NNA,,SE2,IR,,,,IX,,,IX,,,,,IR,FO,,I,,Lamiaceae,0,5,,,N,,,
151054,LAMIPUR,,Lamium purpureum,Purple Dead-nettle,,5,GNR,,NNA,,SE3,IR,,IU,,IX,IR,IR,,IR,IX,IR,IX,IR,FO,,I,,Lamiaceae,0,5,,,N,,,
50002,LAPOCAN,,Laportea canadensis,Canada Wood Nettle,6,-3,G5,,N5,,S5,C,,C,X,X,X,X,X,C,C,C,C,U,FO,,N,,Urticaceae,6,-3,,,N,,,
149070,LAPPSQU,,Lappula squarrosa,Bristly Stickseed,,5,GNR,,NNA,,SE5,IR,,IR,IR,IX,IR,IR,IX,IX,,IR,IH,IR,FO,,I,,Boraginaceae,0,5,,,N,,,
168580,LAPSCOM,,Lapsana communis,Common Nipplewort,,3,GNR,,NNA,,SE5,IX,,IR,,IX,IR,IR,IX,IU,IX,IC,IX,IU,FO,Sum,I,,Asteraceae,0,3,,,N,,,
13002,LARIDEC,,Larix decidua,European Larch,,5,G5,,NNA,,SE2,IX,,,,,IX,IX,IX,IX,IX,IR,IR,IX,TR,,I,,Pinaceae,0,5,,,N,,,
13004,LARILAR,,Larix laricina,Tamarack,7,-3,G5,,N5,,S5,U,,,,R,X,U,X,C,R,R,C,R,TR,,N,,Pinaceae,7,-3,,,N,,,
83116,LATHJAP,,Lathyrus japonicus,Beach Pea,9,3,G5,,N5,,S4,R,,H,R,R,,,,U,,R,,R,VI,Sum,N,,Fabaceae,9,3,,,P,,,
1257224,LATHJAG,,Lathyrus japonicus var. glaber,Glabrous Beach Pea,9,3,G5T4T5,,NNR,,SU,R,,H,R,R,,,,U,,R,,R,VI,,N,,Fabaceae,9,3,,,N,,,
1257226,LATHJAJ,,Lathyrus japonicus var. japonicus,Beach Pea,9,3,G5TNR,,NNR,,S1?,R,,H,R,R,,,,U,,R,,R,VI,Sum,N,,Fabaceae,9,3,,,Y,,,
1257225,LATHJAE,,Lathyrus japonicus var. pellitus,Hairy Beach Pea,9,3,G5T5,,NNR,,SU,R,,H,R,R,,,,U,,R,,R,VI,,N,,Fabaceae,9,3,,,N,,,
83118,LATHLAT,,Lathyrus latifolius,Everlasting Pea,,5,GNR,,NNA,,SE4,IU,,IU,IX,IX,IX,IX,,IU,IX,IR,IX,IR,VI,,I,,Fabaceae,0,5,,,N,,,
83120,LATHOCH,,Lathyrus ochroleucus,Cream-colored Vetchling,8,5,G5,,N5,,S4S5,R,,R,R,H,,R,,R,R,R,,R,VI,Spr-Sum,N,,Fabaceae,8,5,,,N,,,
83122,LATHODO,,Lathyrus odoratus,Sweet Pea,,5,GNR,,NNA,,SE1,IR,,,,,,,,,,IH,,IR,VI,,I,,Fabaceae,0,5,,,N,,,
83124,LATHPAL,,Lathyrus palustris,Marsh Vetchling,6,-3,G5,,N5,,S5,U,,U,R,X,R,,,U,X,R,R,R,VI,Sum,N,,Fabaceae,6,-3,,,N,,,
83126,LATHPRA,,Lathyrus pratensis,Meadow Vetchling,,3,GNR,,NNA,,SE2,IR,,,,,IR,IR,,IR,,,,IR,VI,Sum,I,,Fabaceae,0,3,,,N,,,
83128,LATHSAT,,Lathyrus sativus,White Vetchling,,,GNR,,NNA,,SEH,,,,,,,,,,,,,,VI,,I,,Fabaceae,0,,,,N,,,
83130,LATHSYL,,Lathyrus sylvestris,Flat Vetchling,,5,GNR,,NNA,,SE3,IR,,,,,,,,IH,,,,IR,VI,,I,,Fabaceae,0,5,,,N,,,
83132,LATHTUB,,Lathyrus tuberosus,Tuberous Vetchling,,5,GNR,,NNA,,SE3,IR,,IR,IX,IX,,IR,,IH,,IR,IX,IX,VI,Sum,I,,Fabaceae,0,5,,,N,,,
83134,LATHVEN,,Lathyrus venosus,Veiny Vetchling,8,0,G5,,N5,,S4,H,,,,H,,,,,?,,,,VI,,N,,Fabaceae,8,0,,,N,,,
1257227,LATHVEI,,Lathyrus venosus var. intonsus,Veiny Vetchling,8,0,G5T5,,N5,,S4,H,,,,H,,,,,?,,,,VI,,N,,Fabaceae,8,0,,,N,,,
109022,LAVATHU,,Lavatera thuringiaca,Gay Mallow,,,GNR,,NNA,,SEH,,,,,,,,,,,,,,FO,,I,,Malvaceae,0,,,,N,,,
114010,LECHINT,,Lechea intermedia,Large-pod Pinweed,7,5,G5,,N4N5,,S4,R,,?,,R,,R,,U,U,R,R,R,FO,,N,,Cistaceae,7,5,,,N,,,Y
1009786,LECHINI,,Lechea intermedia var. intermedia,Large-pod Pinweed,7,5,G5T4T5,,N4N5,,S4?,,,,,,,,,,,,,,FO,,N,,Cistaceae,7,5,,,N,,,Y
1009789,LECHINL,,Lechea intermedia var. laurentiana,Laurentian Pinweed,7,5,G5TNR,,NU,,SU,,,,,,,,,,,,,,FO,,N,,Cistaceae,7,5,,,N,,,
114012,LECHMIN,,Lechea minor,Thyme-leaved Pinweed,9,5,G5,,NX,,SX,H,CZ,H,,,,,,,,,,,FO,,N,,Cistaceae,9,5,,,Y,,,
